,Unnamed: 0,CODE_GENDER_M,NAME_INCOME_TYPE_Pensioner,NAME_INCOME_TYPE_State servant,NAME_INCOME_TYPE_Student,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Incomplete higher,NAME_EDUCATION_TYPE_Lower secondary,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Widow,NAME_HOUSING_TYPE_House / apartment,NAME_HOUSING_TYPE_Municipal apartment,NAME_HOUSING_TYPE_Office apartment,NAME_HOUSING_TYPE_Rented apartment,NAME_HOUSING_TYPE_With parents,OCCUPATION_TYPE_Occup2,OCCUPATION_TYPE_Occup3,OCCUPATION_TYPE_Occup4,OCCUPATION_TYPE_Occup5,OCCUPATION_TYPE_Occup6,ID,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,months_in_book,Cluster
151,151,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5126271,0,0,67500.0,-17100,-5522,0,0,0,2.0,51,1
152,152,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5126272,0,0,67500.0,-17100,-5522,0,0,0,2.0,51,1
153,153,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5087775,0,0,67500.0,-14223,-1928,0,0,0,2.0,70,1
154,154,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5087776,0,0,67500.0,-14223,-1928,0,0,0,2.0,70,1
155,155,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5087777,0,0,67500.0,-14223,-1928,0,0,0,2.0,70,1
156,156,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5087778,0,0,67500.0,-14223,-1928,0,0,0,2.0,70,1
157,157,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5090130,0,0,67500.0,-18530,-134,0,0,0,2.0,7,1
158,158,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5090734,0,0,67500.0,-15321,-402,0,0,0,2.0,8,1
159,159,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5142520,0,0,67500.0,-14872,-529,0,0,0,1.0,40,1
160,160,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5142523,0,0,67500.0,-14872,-529,0,0,0,1.0,40,1
161,161,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5135954,0,0,67500.0,-24081,365243,0,0,0,1.0,24,0
162,162,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5135955,0,0,67500.0,-24081,365243,0,0,0,1.0,24,0
163,163,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5135956,0,0,67500.0,-24081,365243,0,0,0,1.0,24,0
164,164,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5126149,0,0,67500.0,-22813,365243,0,1,0,2.0,47,0
165,165,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5126150,0,0,67500.0,-22813,365243,0,1,0,2.0,47,0
166,166,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5126151,0,0,67500.0,-22813,365243,0,1,0,2.0,47,0
167,167,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5087807,0,0,67500.0,-22802,365243,0,1,0,2.0,24,0
168,168,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5087808,0,0,67500.0,-22802,365243,0,1,0,2.0,24,0
169,169,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5095672,0,0,67500.0,-22682,365243,0,0,0,2.0,354,0
170,170,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5095673,0,0,67500.0,-22682,365243,0,0,0,2.0,354,0
171,171,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5095674,0,0,67500.0,-22682,365243,0,0,0,2.0,354,0
172,172,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5095676,0,0,67500.0,-22682,365243,0,0,0,2.0,354,0
173,173,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5095677,0,0,67500.0,-22682,365243,0,0,0,2.0,354,0
174,174,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5095678,0,0,67500.0,-22682,365243,0,0,0,2.0,354,0
175,175,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5095679,0,0,67500.0,-22682,365243,0,0,0,2.0,354,0
176,176,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5095680,0,0,67500.0,-22682,365243,0,0,0,2.0,354,0
177,177,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5117991,0,0,67500.0,-22499,365243,0,1,0,2.0,3,0
178,178,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5024974,0,0,67500.0,-21960,365243,0,1,0,2.0,20,0
179,179,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5023180,0,0,67500.0,-21268,365243,0,0,0,2.0,77,0
180,180,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5023181,0,0,67500.0,-21268,365243,0,0,0,2.0,77,0
181,181,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5023182,0,0,67500.0,-21268,365243,0,0,0,2.0,77,0
182,182,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5096521,0,0,67500.0,-20793,365243,0,0,0,2.0,25,0
183,183,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5058332,0,0,67500.0,-20730,365243,0,0,0,2.0,14,0
184,184,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5036536,0,0,67500.0,-19829,365243,0,0,0,2.0,24,0
185,185,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5036556,0,0,67500.0,-18978,365243,0,0,0,2.0,54,0
186,186,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5054102,0,0,67500.0,-21516,365243,0,0,0,1.0,70,0
187,187,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5054103,0,0,67500.0,-21516,365243,0,0,0,1.0,70,0
188,188,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5054104,0,0,67500.0,-21516,365243,0,0,0,1.0,70,0
189,189,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5054105,0,0,67500.0,-21516,365243,0,0,0,1.0,70,0
190,190,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5054106,0,0,67500.0,-21516,365243,0,0,0,1.0,70,0
191,191,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5146012,0,0,67500.0,-24687,365243,0,0,0,1.0,15,0
192,192,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5113933,0,0,67500.0,-23271,365243,0,1,0,1.0,44,0
193,193,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5105996,0,0,67500.0,-22972,365243,0,0,0,1.0,7,0
194,194,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5096097,0,0,67500.0,-22271,365243,0,0,0,1.0,8,0
195,195,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5096098,0,0,67500.0,-22271,365243,0,0,0,1.0,8,0
196,196,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5096099,0,0,67500.0,-22271,365243,0,0,0,1.0,8,0
197,197,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5117804,0,0,67500.0,-21617,365243,0,0,0,1.0,26,0
198,198,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5117805,0,0,67500.0,-21617,365243,0,0,0,1.0,26,0
199,199,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,5041873,0,0,67500.0,-22066,365243,0,0,0,1.0,31,0
200,200,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,5041874,0,0,67500.0,-22066,365243,0,0,0,1.0,31,0
201,201,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,5041875,0,0,67500.0,-22066,365243,0,0,0,1.0,31,0
202,202,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5126621,0,0,67500.0,-18221,-7471,0,0,0,2.0,122,1
203,203,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5126622,0,0,67500.0,-18221,-7471,0,0,0,2.0,122,1
204,204,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5126623,0,0,67500.0,-18221,-7471,0,0,0,2.0,122,1
205,205,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5126624,0,0,67500.0,-18221,-7471,0,0,0,2.0,122,1
206,206,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5041786,0,0,67500.0,-12656,-368,0,0,0,2.0,32,1
207,207,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,5113954,0,0,67500.0,-17104,-3024,1,0,0,2.0,98,1
208,208,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,5113955,0,0,67500.0,-17104,-3024,1,0,0,2.0,98,1
209,209,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,5113956,0,0,67500.0,-17104,-3024,1,0,0,2.0,98,1
210,210,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,5113957,0,0,67500.0,-17104,-3024,1,0,0,2.0,98,1
211,211,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,5113958,0,0,67500.0,-17104,-3024,1,0,0,2.0,98,1
212,212,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5118496,0,0,67500.0,-18926,-11603,0,1,0,1.0,37,1
213,213,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5118497,0,0,67500.0,-18926,-11603,0,1,0,1.0,37,1
214,214,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5089687,0,0,67500.0,-15563,-309,0,0,0,2.0,293,1
215,215,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5089688,0,0,67500.0,-15563,-309,0,0,0,2.0,293,1
216,216,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5089689,0,0,67500.0,-15563,-309,0,0,0,2.0,293,1
217,217,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5089690,0,0,67500.0,-15563,-309,0,0,0,2.0,293,1
218,218,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5089691,0,0,67500.0,-15563,-309,0,0,0,2.0,293,1
219,219,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5089692,0,0,67500.0,-15563,-309,0,0,0,2.0,293,1
220,220,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5089693,0,0,67500.0,-15563,-309,0,0,0,2.0,293,1
221,221,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5089694,0,0,67500.0,-15563,-309,0,0,0,2.0,293,1
222,222,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5089695,0,0,67500.0,-15563,-309,0,0,0,2.0,293,1
223,223,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5090715,0,0,67500.0,-15563,-309,0,0,0,2.0,293,1
224,224,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5079045,0,0,67500.0,-19360,-1912,0,0,0,2.0,47,1
225,225,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5088273,0,0,67500.0,-20075,-7013,1,1,0,2.0,47,1
226,226,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5088275,0,0,67500.0,-20075,-7013,1,1,0,2.0,47,1
227,227,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5088276,0,0,67500.0,-20075,-7013,1,1,0,2.0,47,1
228,228,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5088279,0,0,67500.0,-20075,-7013,1,1,0,2.0,47,1
229,229,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5061344,0,0,67500.0,-19754,-2207,1,1,0,2.0,30,1
230,230,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5042190,0,0,67500.0,-19368,-1252,1,0,0,2.0,240,1
231,231,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5042191,0,0,67500.0,-19368,-1252,1,0,0,2.0,240,1
232,232,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5042192,0,0,67500.0,-19368,-1252,1,0,0,2.0,240,1
233,233,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5042193,0,0,67500.0,-19368,-1252,1,0,0,2.0,240,1
234,234,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5042194,0,0,67500.0,-19368,-1252,1,0,0,2.0,240,1
235,235,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5042195,0,0,67500.0,-19368,-1252,1,0,0,2.0,240,1
236,236,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5042196,0,0,67500.0,-19368,-1252,1,0,0,2.0,240,1
237,237,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5042197,0,0,67500.0,-19368,-1252,1,0,0,2.0,240,1
238,238,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5042198,0,0,67500.0,-19368,-1252,1,0,0,2.0,240,1
239,239,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5042199,0,0,67500.0,-19368,-1252,1,0,0,2.0,240,1
240,240,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5097019,0,0,67500.0,-18939,-978,0,0,0,2.0,8,1
241,241,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5041910,0,0,67500.0,-18590,-3382,0,1,0,2.0,168,1
242,242,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5041911,0,0,67500.0,-18590,-3382,0,1,0,2.0,168,1
243,243,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5041912,0,0,67500.0,-18590,-3382,0,1,0,2.0,168,1
244,244,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5041913,0,0,67500.0,-18590,-3382,0,1,0,2.0,168,1
245,245,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5041914,0,0,67500.0,-18590,-3382,0,1,0,2.0,168,1
246,246,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5041915,0,0,67500.0,-18590,-3382,0,1,0,2.0,168,1
247,247,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5041916,0,0,67500.0,-18590,-3382,0,1,0,2.0,168,1
248,248,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5089287,0,0,67500.0,-18549,-1160,1,0,0,2.0,352,1
249,249,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5089288,0,0,67500.0,-18549,-1160,1,0,0,2.0,352,1
250,250,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5089289,0,0,67500.0,-18549,-1160,1,0,0,2.0,352,1
251,251,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5089291,0,0,67500.0,-18549,-1160,1,0,0,2.0,352,1
252,252,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5089292,0,0,67500.0,-18549,-1160,1,0,0,2.0,352,1
253,253,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5089294,0,0,67500.0,-18549,-1160,1,0,0,2.0,352,1
254,254,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5089295,0,0,67500.0,-18549,-1160,1,0,0,2.0,352,1
255,255,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5089296,0,0,67500.0,-18549,-1160,1,0,0,2.0,352,1
256,256,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5089297,0,0,67500.0,-18549,-1160,1,0,0,2.0,352,1
257,257,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5089298,0,0,67500.0,-18549,-1160,1,0,0,2.0,352,1
258,258,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5089299,0,0,67500.0,-18549,-1160,1,0,0,2.0,352,1
259,259,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5089300,0,0,67500.0,-18549,-1160,1,0,0,2.0,352,1
260,260,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5089301,0,0,67500.0,-18549,-1160,1,0,0,2.0,352,1
261,261,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5089302,0,0,67500.0,-18549,-1160,1,0,0,2.0,352,1
262,262,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5089303,0,0,67500.0,-18549,-1160,1,0,0,2.0,352,1
263,263,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5090961,0,0,67500.0,-18549,-1160,1,0,0,2.0,352,1
264,264,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5126496,0,0,67500.0,-18546,-5553,0,0,0,2.0,49,1
265,265,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5126498,0,0,67500.0,-18546,-5553,0,0,0,2.0,49,1
266,266,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5126499,0,0,67500.0,-18546,-5553,0,0,0,2.0,49,1
267,267,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5029664,0,0,67500.0,-18401,-2149,0,0,0,2.0,234,1
268,268,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5029665,0,0,67500.0,-18401,-2149,0,0,0,2.0,234,1
269,269,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5029666,0,0,67500.0,-18401,-2149,0,0,0,2.0,234,1
270,270,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5029667,0,0,67500.0,-18401,-2149,0,0,0,2.0,234,1
271,271,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5029668,0,0,67500.0,-18401,-2149,0,0,0,2.0,234,1
272,272,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5029669,0,0,67500.0,-18401,-2149,0,0,0,2.0,234,1
273,273,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5029670,0,0,67500.0,-18401,-2149,0,0,0,2.0,234,1
274,274,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5029671,0,0,67500.0,-18401,-2149,0,0,0,2.0,234,1
275,275,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5146295,0,0,67500.0,-18029,-3902,1,0,0,2.0,99,1
276,276,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5146296,0,0,67500.0,-18029,-3902,1,0,0,2.0,99,1
277,277,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5146297,0,0,67500.0,-18029,-3902,1,0,0,2.0,99,1
278,278,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5146298,0,0,67500.0,-18029,-3902,1,0,0,2.0,99,1
279,279,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5146299,0,0,67500.0,-18029,-3902,1,0,0,2.0,99,1
280,280,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5146300,0,0,67500.0,-18029,-3902,1,0,0,2.0,99,1
281,281,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5117922,0,0,67500.0,-17749,-1010,1,0,0,2.0,21,1
282,282,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5117923,0,0,67500.0,-17749,-1010,1,0,0,2.0,21,1
283,283,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5092465,0,0,67500.0,-15161,-2087,1,0,0,2.0,251,1
284,284,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5092466,0,0,67500.0,-15161,-2087,1,0,0,2.0,251,1
285,285,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5092467,0,0,67500.0,-15161,-2087,1,0,0,2.0,251,1
286,286,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5092468,0,0,67500.0,-15161,-2087,1,0,0,2.0,251,1
287,287,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5092471,0,0,67500.0,-15161,-2087,1,0,0,2.0,251,1
288,288,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5142756,0,0,67500.0,-11997,-3118,0,1,0,2.0,5,1
289,289,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5028902,0,0,67500.0,-9963,-1876,0,0,0,2.0,173,1
290,290,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5028903,0,0,67500.0,-9963,-1876,0,0,0,2.0,173,1
291,291,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5028904,0,0,67500.0,-9963,-1876,0,0,0,2.0,173,1
292,292,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5028905,0,0,67500.0,-9963,-1876,0,0,0,2.0,173,1
293,293,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5028906,0,0,67500.0,-9963,-1876,0,0,0,2.0,173,1
294,294,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5028907,0,0,67500.0,-9963,-1876,0,0,0,2.0,173,1
295,295,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5028908,0,0,67500.0,-9963,-1876,0,0,0,2.0,173,1
296,296,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5028909,0,0,67500.0,-9963,-1876,0,0,0,2.0,173,1
297,297,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5105821,0,0,67500.0,-9908,-2068,0,0,0,2.0,87,1
298,298,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5105823,0,0,67500.0,-9908,-2068,0,0,0,2.0,87,1
299,299,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5105824,0,0,67500.0,-9908,-2068,0,0,0,2.0,87,1
300,300,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5105825,0,0,67500.0,-9908,-2068,0,0,0,2.0,87,1
301,301,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5105826,0,0,67500.0,-9908,-2068,0,0,0,2.0,87,1
302,302,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5096085,0,0,67500.0,-18165,-11451,0,0,0,2.0,95,1
303,303,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5096086,0,0,67500.0,-18165,-11451,0,0,0,2.0,95,1
304,304,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5096087,0,0,67500.0,-18165,-11451,0,0,0,2.0,95,1
305,305,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5096088,0,0,67500.0,-18165,-11451,0,0,0,2.0,95,1
306,306,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5096089,0,0,67500.0,-18165,-11451,0,0,0,2.0,95,1
307,307,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5096090,0,0,67500.0,-18165,-11451,0,0,0,2.0,95,1
308,308,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5096091,0,0,67500.0,-18165,-11451,0,0,0,2.0,95,1
